area_code,area,item_code,item,element,year,unit,value,_source,_domain
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2015,kcal/cap/d,11.05,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2016,kcal/cap/d,9.07,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2017,kcal/cap/d,11.78,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2018,kcal/cap/d,6.05,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2019,kcal/cap/d,8.31,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2020,kcal/cap/d,6.51,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2021,kcal/cap/d,6.03,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply (kcal/capita/day),2022,kcal/cap/d,7.81,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2010,kg/cap,2.19,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2011,kg/cap,2.62,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2012,kg/cap,2.48,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2013,kg/cap,2.54,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2014,kg/cap,2.73,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2015,kg/cap,2.38,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2016,kg/cap,1.94,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2017,kg/cap,2.43,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2018,kg/cap,1.26,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2019,kg/cap,1.68,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2020,kg/cap,1.28,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2021,kg/cap,1.15,bulk,FBS_BULK
'780,Trinidad and Tobago,2732,Mutton & Goat Meat,Food supply quantity (kg/capita/yr),2022,kg/cap,1.6,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2010,kcal/cap/d,6.86,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2011,kcal/cap/d,12.28,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2012,kcal/cap/d,8.92,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2013,kcal/cap/d,9.04,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2014,kcal/cap/d,16.59,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2015,kcal/cap/d,16.19,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2016,kcal/cap/d,12.97,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2017,kcal/cap/d,12.56,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2018,kcal/cap/d,10.22,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2019,kcal/cap/d,7.81,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2020,kcal/cap/d,14.01,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2021,kcal/cap/d,14.43,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply (kcal/capita/day),2022,kcal/cap/d,14.53,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply quantity (kg/capita/yr),2010,kg/cap,1.54,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply quantity (kg/capita/yr),2011,kg/cap,8.24,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply quantity (kg/capita/yr),2012,kg/cap,5.58,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply quantity (kg/capita/yr),2013,kg/cap,5.54,bulk,FBS_BULK
'780,Trinidad and Tobago,2551,Nuts and products,Food supply quantity (kg/capita/yr),2014,kg/cap,9.55,bulk,FBS_BULK
