area_code,area,item_code,item,element,year,unit,value,_source,_domain
'328,Guyana,2769,"Aquatic Animals, Others",Food supply quantity (kg/capita/yr),2019,kg/cap,0.01,bulk,FBS_BULK
'328,Guyana,2769,"Aquatic Animals, Others",Food supply quantity (kg/capita/yr),2020,kg/cap,0.01,bulk,FBS_BULK
'328,Guyana,2769,"Aquatic Animals, Others",Food supply quantity (kg/capita/yr),2021,kg/cap,0.01,bulk,FBS_BULK
'328,Guyana,2769,"Aquatic Animals, Others",Food supply quantity (kg/capita/yr),2022,kg/cap,0.01,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2010,kcal/cap/d,11.89,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2011,kcal/cap/d,8.98,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2012,kcal/cap/d,7.94,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2013,kcal/cap/d,10.61,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2014,kcal/cap/d,24.21,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2015,kcal/cap/d,24.09,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2016,kcal/cap/d,31.49,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2017,kcal/cap/d,31.36,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2018,kcal/cap/d,32.77,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2019,kcal/cap/d,32.92,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2020,kcal/cap/d,33.13,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2021,kcal/cap/d,32.35,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply (kcal/capita/day),2022,kcal/cap/d,34.52,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2010,kg/cap,6.59,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2011,kg/cap,4.97,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2012,kg/cap,4.4,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2013,kg/cap,5.88,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2014,kg/cap,13.41,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2015,kg/cap,13.34,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2016,kg/cap,17.44,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2017,kg/cap,17.36,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2018,kg/cap,18.15,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2019,kg/cap,18.23,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2020,kg/cap,18.34,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2021,kg/cap,17.91,bulk,FBS_BULK
'328,Guyana,2615,Bananas,Food supply quantity (kg/capita/yr),2022,kg/cap,19.11,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2010,kcal/cap/d,0.0,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2011,kcal/cap/d,0.27,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2012,kcal/cap/d,0.38,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2013,kcal/cap/d,0.48,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2014,kcal/cap/d,0.35,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2015,kcal/cap/d,0.3,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2016,kcal/cap/d,0.05,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2017,kcal/cap/d,3.09,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2018,kcal/cap/d,16.54,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2019,kcal/cap/d,13.86,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2020,kcal/cap/d,8.01,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2021,kcal/cap/d,17.54,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply (kcal/capita/day),2022,kcal/cap/d,15.47,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2010,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2011,kg/cap,0.04,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2012,kg/cap,0.06,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2013,kg/cap,0.07,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2014,kg/cap,0.05,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2015,kg/cap,0.04,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2016,kg/cap,0.01,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2017,kg/cap,0.33,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2018,kg/cap,1.71,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2019,kg/cap,1.42,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2020,kg/cap,0.82,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2021,kg/cap,1.8,bulk,FBS_BULK
'328,Guyana,2513,Barley and products,Food supply quantity (kg/capita/yr),2022,kg/cap,1.59,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2010,kcal/cap/d,1.57,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2011,kcal/cap/d,1.25,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2012,kcal/cap/d,1.09,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2013,kcal/cap/d,1.48,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2014,kcal/cap/d,0.42,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2015,kcal/cap/d,1.6,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2016,kcal/cap/d,0.94,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2017,kcal/cap/d,0.81,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2018,kcal/cap/d,0.69,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2019,kcal/cap/d,7.91,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2020,kcal/cap/d,9.71,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2021,kcal/cap/d,11.17,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply (kcal/capita/day),2022,kcal/cap/d,9.83,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2010,kg/cap,0.18,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2011,kg/cap,0.14,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2012,kg/cap,0.13,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2013,kg/cap,0.17,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2014,kg/cap,0.05,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2015,kg/cap,0.18,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2016,kg/cap,0.11,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2017,kg/cap,0.09,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2018,kg/cap,0.08,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2019,kg/cap,0.91,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2020,kg/cap,1.12,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2021,kg/cap,1.29,bulk,FBS_BULK
'328,Guyana,2546,Beans,Food supply quantity (kg/capita/yr),2022,kg/cap,1.14,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2010,kcal/cap/d,26.91,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2011,kcal/cap/d,38.48,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2012,kcal/cap/d,33.01,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2013,kcal/cap/d,37.03,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2014,kcal/cap/d,49.06,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2015,kcal/cap/d,43.7,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2016,kcal/cap/d,35.43,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2017,kcal/cap/d,34.29,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2018,kcal/cap/d,46.04,bulk,FBS_BULK
'328,Guyana,2656,Beer,Food supply (kcal/capita/day),2019,kcal/cap/d,46.22,bulk,FBS_BULK
